Index,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
146317,KARNATAKA,1972,6 BASAVAKALYAN,2 SIDRAMAPPA SANGANBASAPPA,M,null,null,IND,20367
146318,KARNATAKA,1972,7 CHINCHOLI,1 DEVENDRAPPA GHALAPPA,M,null,null,INC,24364
146319,KARNATAKA,1972,7 CHINCHOLI,2 C. P. BASWANTRAO PATIL,M,null,null,NCO,15322
146320,KARNATAKA,1972,7 CHINCHOLI,3 V. BASSAPPA IMDAPUR,M,null,null,IND,1247
146321,KARNATAKA,1972,8 KAMALAPUR,1 SUBHASH SHANKERSHETTY,M,null,null,INC,22196
146322,KARNATAKA,1972,8 KAMALAPUR,2 HANMANTH RAO SHARNAPPA,M,null,null,SOP,9375
146323,KARNATAKA,1972,9 ALAND,1 ANNA RAO VEERBHADRAPPA,M,null,null,INC,32181
146324,KARNATAKA,1972,9 ALAND,2 ANNA RAO BHIM RAO,M,null,null,NCO,10721
146325,KARNATAKA,1972,9 ALAND,3 SHANKAR RAO SIDGEERAPPA,M,null,null,BJS,717
146326,KARNATAKA,1972,10 GULBARGA,1 MOHAMMED ALI MEHTAB ALI,M,null,null,INC,22657
146327,KARNATAKA,1972,10 GULBARGA,2 A. SHARMA JAITIRTHACHARY,M,null,null,BJS,11663
146328,KARNATAKA,1972,10 GULBARGA,3 GANGADHAR NAMOSHI,M,null,null,CPM,8892
146329,KARNATAKA,1972,10 GULBARGA,4 B. SHAMSUNDER B. MANIKAM,M,null,null,IND,2382
146330,KARNATAKA,1972,10 GULBARGA,5 MOHD. KHURSHID KHAN,M,null,null,NCO,724
146331,KARNATAKA,1972,10 GULBARGA,6 V. P. DEULGOANKAR,M,null,null,SOP,674
146332,KARNATAKA,1972,10 GULBARGA,7 VIRANNA CHANAMALLAPPA,M,null,null,IND,236
146333,KARNATAKA,1972,11 AFZALPUR,1 DIGAMBAR RAO BALWANTRAO,M,null,null,INC,19729
146334,KARNATAKA,1972,11 AFZALPUR,2 ANNA RAO MADIWALAPPA,M,null,null,NCO,17333
146335,KARNATAKA,1972,12 KALGI,1 PRABHAKER TELKER,M,null,null,INC,14707
146336,KARNATAKA,1972,12 KALGI,1 PRABHAKER TELKER,M,null,null,INC,14707
146337,KARNATAKA,1972,12 KALGI,2 SHIVALINGAPPA,M,null,null,NCO,12485
146338,KARNATAKA,1972,12 KALGI,3 SHYAMSUNDER RAO,M,null,null,SWA,2061
146339,KARNATAKA,1972,13 CHITTAPUR,1 VIJAY DESAI,M,null,null,INC,18392
146340,KARNATAKA,1972,13 CHITTAPUR,2 B. REVANSIDAPPA KANTA,M,null,null,NCO,14119
146341,KARNATAKA,1972,13 CHITTAPUR,3 BUDANNA MAHADEV,M,null,null,BJS,2513
146342,KARNATAKA,1972,14 SEDAM,1 JAMADANDA PAPIAH SARWESH,M,null,null,INC,15682
146343,KARNATAKA,1972,14 SEDAM,2 BHOJAPPA MOGALAPPA,M,null,null,NCO,14713
146344,KARNATAKA,1972,14 SEDAM,3 MAHADEVAPPA SHIVALINGAPPA,M,null,null,BJS,1095
146345,KARNATAKA,1972,15 JEWARGI,1 O. S. NARAYAN SINGH,M,null,null,INC,20500
146346,KARNATAKA,1972,15 JEWARGI,2 MAHADEVAPPA YESHWANTRAO,M,null,null,NCO,13896
146347,KARNATAKA,1972,15 JEWARGI,3 R. R. KULKARNI BABA RAO,M,null,null,BJS,953
146348,KARNATAKA,1972,16 GURMITKAL,1 MALLIKARJUN,M,null,null,INC,16796
146349,KARNATAKA,1972,16 GURMITKAL,2 MURTHEPPA,M,null,null,IND,7356
146350,KARNATAKA,1972,16 GURMITKAL,3 NARSAPPA,M,null,null,IND,1622
146351,KARNATAKA,1972,16 GURMITKAL,4 RAMAPPA,M,null,null,IND,1023
146352,KARNATAKA,1972,17 YADGIR,1 VISHWANATH REDDY,M,null,null,IND,21068
146353,KARNATAKA,1972,17 YADGIR,2 SHIVANNA,M,null,null,INC,20423
146354,KARNATAKA,1972,17 YADGIR,3 B. JAYACHARYA,M,null,null,BJS,1119
146355,KARNATAKA,1972,18 SHAHAPUR,1 BAPUGUDA RAYAPPA,M,null,null,NCO,19575
146356,KARNATAKA,1972,18 SHAHAPUR,2 H. G. RAMAYYAGOUDA,M,null,null,INC,16819
146357,KARNATAKA,1972,19 SHORAPUR,1 RAJA PID NAIK,M,null,null,IND,16541
146358,KARNATAKA,1972,19 SHORAPUR,2 ABBAS ALI,M,null,null,INC,8648
146359,KARNATAKA,1972,19 SHORAPUR,3 MAHANT SWAMY,M,null,null,SWA,5341
146360,KARNATAKA,1972,20 DEODURG,1 SHARANAPPA,M,null,null,NCO,12795
146361,KARNATAKA,1972,20 DEODURG,2 AMBANNA,M,null,null,INC,10579
146362,KARNATAKA,1972,20 DEODURG,3 SADASHIVAPPA PATIL,M,null,null,IND,6838
146363,KARNATAKA,1972,20 DEODURG,4 SIDDAPPA BIJAPUR,M,null,null,BJS,245
146364,KARNATAKA,1972,21 RAICHUR,1 NAZEER AHMED SIDDIRUI,M,null,null,INC,13953
146365,KARNATAKA,1972,21 RAICHUR,2 SANGAME SHWAR SARDAR,M,null,null,NCO,10575
146366,KARNATAKA,1972,21 RAICHUR,3 M. NAGAPPA,M,null,null,SOP,5044
146367,KARNATAKA,1972,21 RAICHUR,4 M. BHIMA REDDY,M,null,null,BJS,1094
146368,KARNATAKA,1972,22 KALMALA,1 SHIVANNA BHEEMAPPA,M,null,null,INC,11167
146369,KARNATAKA,1972,22 KALMALA,2 B. NAGAMMA SESHAPPA,M,null,null,NCO,6307
146370,KARNATAKA,1972,22 KALMALA,3 OMDAS LAXMAYYA AGED,M,null,null,IND,659
146371,KARNATAKA,1972,22 KALMALA,4 NARSAPPA HEMAVATI,M,null,null,SWA,363
146372,KARNATAKA,1972,23 MANVI,1 BHIMANNA NARSAPPA,M,null,null,INC,22434
146373,KARNATAKA,1972,23 MANVI,1 BHIMANNA NARSAPPA,M,null,null,INC,22434
146374,KARNATAKA,1972,23 MANVI,2 A. B. PATEL,M,null,null,NCO,13142
146375,KARNATAKA,1972,23 MANVI,3 VINAYAK RAMCHANDRA,M,null,null,SWA,883
146376,KARNATAKA,1972,24 LINGSUGUR,1 CHANDRASEKAR N. PATIL,M,null,null,INC,22223
146377,KARNATAKA,1972,24 LINGSUGUR,2 MALLANGOUDA SANGANGOUDA,M,null,null,NCO,12348
146378,KARNATAKA,1972,24 LINGSUGUR,3 RAMJI NAIK GHANAK NAIK,M,null,null,IND,725
146379,KARNATAKA,1972,25 SINDHANUR,1 BASAVANTHA RAO BASANGOUDA,M,null,null,INC,25599
146380,KARNATAKA,1972,25 SINDHANUR,2 AMAREGOWDA CHANNANAGOWDA,M,null,null,CPM,18130
146381,KARNATAKA,1972,26 KUSHTAGI,1 KANTHA RAO BHIM RAO DESAI,M,null,null,INC,23144
146382,KARNATAKA,1972,26 KUSHTAGI,2 B. SHARANABASVARAJ,M,null,null,NCO,16201
146383,KARNATAKA,1972,26 KUSHTAGI,3 P. CHANDALINGAPPA,M,null,null,SWA,2071
146384,KARNATAKA,1972,27 YELBURGA,1 PRABHURAJ L. PATIL,M,null,null,INC,24430
146385,KARNATAKA,1972,27 YELBURGA,2 A. G. VIRUPAKSHAGOUDA PATIL,M,null,null,NCO,9005
146386,KARNATAKA,1972,27 YELBURGA,3 AJJAYYASWAMY RUDRAYYA,M,null,null,IND,970
146387,KARNATAKA,1972,27 YELBURGA,4 SHANKARAPPA BANGARSHETTAR,M,null,null,BJS,420
146388,KARNATAKA,1972,28 GANGAWATI,1 H. R. SRIRAMULU,M,null,null,INC,38967
146389,KARNATAKA,1972,28 GANGAWATI,2 PAMPANAGOUDA BASANAGOUDA,M,null,null,NCO,20209
146390,KARNATAKA,1972,29 KOPPAL,1 M. VIRUPAKSHAPPA SHIVAPPA,M,null,null,INC,32218
146391,KARNATAKA,1972,29 KOPPAL,2 B. MUDIEPPA BALLOLLI,M,null,null,NCO,8379
146392,KARNATAKA,1972,29 KOPPAL,3 S. G. LINGANGOUDA,M,null,null,BJS,1526
146393,KARNATAKA,1972,30 SIRUGUPPA,1 B. E. RAMAIAH,M,null,null,INC,27600
146394,KARNATAKA,1972,30 SIRUGUPPA,2 M. DOUDANGOWD,M,null,null,NCO,19659
146395,KARNATAKA,1972,31 KURUGODU,1 H LINGA REDDY,M,null,null,INC,26914
146396,KARNATAKA,1972,31 KURUGODU,2 ALLUM KARIBASAPPA,M,null,null,NCO,21531
146397,KARNATAKA,1972,32 BELLARY,1 V NAGAPPA,M,null,null,NCO,25866
146398,KARNATAKA,1972,32 BELLARY,2 K BHASKER NAIDU,M,null,null,INC,23024
146399,KARNATAKA,1972,32 BELLARY,3 S RAJAGOPAL CHETTY,M,null,null,BJS,1713
146400,KARNATAKA,1972,32 BELLARY,4 N A NABI,M,null,null,IND,1072
146401,KARNATAKA,1972,32 BELLARY,5 S GURUNATH,M,null,null,IND,213
146402,KARNATAKA,1972,32 BELLARY,6 R SHANKARA SARMA,M,null,null,IND,149
146403,KARNATAKA,1972,33 HOSPET,1 B SATYANARAYANA SINGH,M,null,null,INC,26717
146404,KARNATAKA,1972,33 HOSPET,2 G SHANKARA GOUD,M,null,null,NCO,17305
146405,KARNATAKA,1972,33 HOSPET,3 A C DASAN SOLOMON,M,null,null,SOP,725
146406,KARNATAKA,1972,33 HOSPET,4 KORISETTY JAMBANNA,M,null,null,IND,685
146407,KARNATAKA,1972,34 SANDUR,1 M. Y. GHORPADE,M,null,null,INC,26030
146408,KARNATAKA,1972,34 SANDUR,2 YALI THIMMAPPA,M,null,null,NCO,16608
146409,KARNATAKA,1972,34 SANDUR,3 MALEPPA,M,null,null,IND,436
146410,KARNATAKA,1972,35 KUDLIGI,1 B. S. VEERABHADRAPPA,M,null,null,NCO,34110
146411,KARNATAKA,1972,35 KUDLIGI,2 P. J. KRISHNAVARMA RAJU,M,null,null,INC,15056
146412,KARNATAKA,1972,36 HADAGALLI,1 ANDANEPPA C,M,null,null,INC,31859
146413,KARNATAKA,1972,36 HADAGALLI,2 N. M. KOTRABASAVAIAH SOGI,M,null,null,NCO,20956
146414,KARNATAKA,1972,37 HARAPANAHALLI,1 DINARAYANADA,M,null,null,INC,28033
146415,KARNATAKA,1972,37 HARAPANAHALLI,2 B. Y. NEMANAIK,M,null,null,NCO,16939
146416,KARNATAKA,1972,37 HARAPANAHALLI,3 T. NALIAPPA,M,null,null,IND,1496
146417,KARNATAKA,1972,38 HARIHAR,1 H. SIDDAVEERAPPA,M,null,null,INC,35620
146418,KARNATAKA,1972,38 HARIHAR,2 GANJIVEERAPPA,M,null,null,NCO,26704
146419,KARNATAKA,1972,38 HARIHAR,3 B. GURULINGAPPA,M,null,null,IND,1793
146420,KARNATAKA,1972,39 DAVANGERE,1 C. NAGAMMA KESHAVAMURTHY,M,null,null,INC,33163
146421,KARNATAKA,1972,39 DAVANGERE,2 K .G. MAHESHWARAPPA,M,null,null,SOP,10113
146422,KARNATAKA,1972,39 DAVANGERE,3 HANUMANTAPPA,M,null,null,BJS,2988
146423,KARNATAKA,1972,39 DAVANGERE,4 H. NAGAPPA,M,null,null,IND,456
146424,KARNATAKA,1972,39 DAVANGERE,5 H. M. DUGGAPPA,M,null,null,IND,186
146425,KARNATAKA,1972,40 BHARMASAGARA,1 H. B. LAKSHMANA,M,null,null,IND,11871
146426,KARNATAKA,1972,40 BHARMASAGARA,2 T. CHOWDAIAH,M,null,null,INC,11637
146427,KARNATAKA,1972,40 BHARMASAGARA,3 M. HANUMANTHAPPA,M,null,null,NCO,10993
146428,KARNATAKA,1972,40 BHARMASAGARA,4 NAGASANHALLY RAMAPPA,M,null,null,IND,1279
146429,KARNATAKA,1972,40 BHARMASAGARA,5 NIJAGUNA NAIK,M,null,null,IND,1181
146430,KARNATAKA,1972,41 CHITRADURGA,1 C. R. MOHAMMAD SAIFUDDIN,M,null,null,INC,23057
146431,KARNATAKA,1972,41 CHITRADURGA,2 T. M. K. PEER SAB,M,null,null,NCO,9665
146432,KARNATAKA,1972,41 CHITRADURGA,3 H. K. VASUDEVA REDDY,M,null,null,BJS,6960
146433,KARNATAKA,1972,42 JAGALUR,1 G. H. ASWATHA REDDY,M,null,null,INC,26132
146434,KARNATAKA,1972,42 JAGALUR,2 B. H. SREENIVASA NAIK,M,null,null,NCO,18010
146435,KARNATAKA,1972,42 JAGALUR,3 D. B. RAJU,M,null,null,BJS,3102
146436,KARNATAKA,1972,43 MOLAKALMURU,1 PATEL PAPANAIK,M,null,null,INC,28038
146437,KARNATAKA,1972,43 MOLAKALMURU,2 H. C. BORAIAH,M,null,null,NCO,19183
